"Zone","DateTime","Temperature","Humidity","Wind.Speed","general.diffuse.flows","diffuse.flows","Date","Month","Weekday","Hour","DayOfWeek","Power","Outlier"
"Zone.3..Power.Consumption",2020-07-23 17:22:50,24.87,60.22,4.911,0.095,0.096,2020-07-23,"Jul","Thu",17,"Thu",40066.94561,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:19:20,28.26,49.79,4.909,122.7,130.5,2020-07-25,"Jul","Sat",17,"Sat",40066.94561,TRUE
"Zone.3..Power.Consumption",2020-08-09 17:20:00,31.27,51.32,4.908,11.25,9.67,2020-08-09,"Aug","Sun",17,"Sun",40073.22884,TRUE
"Zone.3..Power.Consumption",2020-07-28 17:19:50,30.71,40.31,4.908,43.24,39.43,2020-07-28,"Jul","Tue",17,"Tue",40085.02092,TRUE
"Zone.3..Power.Consumption",2020-07-13 17:21:00,25.76,80.9,4.908,0.102,0.2,2020-07-13,"Jul","Mon",17,"Mon",40091.04603,TRUE
"Zone.3..Power.Consumption",2020-07-11 17:20:20,27.25,58.49,4.911,12.76,10.92,2020-07-11,"Jul","Sat",17,"Sat",40109.12134,TRUE
"Zone.3..Power.Consumption",2020-07-31 17:21:00,25.95,69.79,4.907,0.102,0.067,2020-07-31,"Jul","Fri",17,"Fri",40109.12134,TRUE
"Zone.3..Power.Consumption",2020-08-12 17:19:40,28.15,25.44,4.906,65.14,54.39,2020-08-12,"Aug","Wed",17,"Wed",40115.3605,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:22:00,25.89,85.6,4.914,0.073,0.13,2020-07-16,"Jul","Thu",17,"Thu",40121.17155,TRUE
"Zone.3..Power.Consumption",2020-08-19 17:19:30,25.48,85.1,4.922,35.62,28.42,2020-08-19,"Aug","Wed",17,"Wed",40127.39812,TRUE
"Zone.3..Power.Consumption",2020-08-15 17:19:30,26.06,46.45,4.906,57.73,67.62,2020-08-15,"Aug","Sat",17,"Sat",40139.43574,TRUE
"Zone.3..Power.Consumption",2020-08-08 17:19:30,27.39,82.3,4.902,23.58,20.08,2020-08-08,"Aug","Sat",17,"Sat",40151.47335,TRUE
"Zone.3..Power.Consumption",2020-08-05 17:20:30,26.41,84.5,4.907,0.289,0.322,2020-08-05,"Aug","Wed",17,"Wed",40163.51097,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:22:10,28.36,36.05,4.915,0.099,0.107,2020-07-18,"Jul","Sat",17,"Sat",40169.37238,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:22:10,27.15,53.58,0.063,0.084,0.111,2020-07-20,"Jul","Mon",17,"Mon",40181.42259,TRUE
"Zone.3..Power.Consumption",2020-08-19 17:20:20,25.36,85.9,4.923,0.216,0.219,2020-08-19,"Aug","Wed",17,"Wed",40181.5674,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:23:00,23.52,72,4.905,0.08,0.122,2020-07-25,"Jul","Sat",17,"Sat",40187.4477,TRUE
"Zone.3..Power.Consumption",2020-08-16 17:20:10,24.44,58.28,4.906,2.442,2.063,2020-08-16,"Aug","Sun",17,"Sun",40193.60502,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:22:00,28.26,43.25,4.921,0.069,0.141,2020-07-17,"Jul","Fri",17,"Fri",40199.49791,TRUE
"Zone.3..Power.Consumption",2020-08-19 17:20:10,25.32,85.9,4.922,2.146,1.807,2020-08-19,"Aug","Wed",17,"Wed",40223.69906,TRUE
"Zone.3..Power.Consumption",2020-07-11 17:20:10,27.42,58.13,4.908,26.25,24.96,2020-07-11,"Jul","Sat",17,"Sat",40229.62343,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:21:40,25.61,78.6,4.916,0.088,0.122,2020-07-14,"Jul","Tue",17,"Tue",40241.67364,TRUE
"Zone.3..Power.Consumption",2020-07-29 17:21:10,26.54,54.48,4.907,0.135,0.059,2020-07-29,"Jul","Wed",17,"Wed",40253.72385,TRUE
"Zone.3..Power.Consumption",2020-07-30 17:21:10,24.28,61.72,4.913,0.106,0.056,2020-07-30,"Jul","Thu",17,"Thu",40253.72385,TRUE
"Zone.3..Power.Consumption",2020-08-16 17:19:30,25.5,55.95,4.906,58.34,68.04,2020-08-16,"Aug","Sun",17,"Sun",40259.81191,TRUE
"Zone.3..Power.Consumption",2020-07-13 17:20:50,25.86,80.4,4.91,0.34,0.293,2020-07-13,"Jul","Mon",17,"Mon",40271.79916,TRUE
"Zone.3..Power.Consumption",2020-08-19 17:20:00,25.31,85.9,4.92,4.489,3.926,2020-08-19,"Aug","Wed",17,"Wed",40271.84953,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:23:00,25.86,78.7,4.902,0.069,0.119,2020-07-27,"Jul","Mon",17,"Mon",40283.84937,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:19:30,30.36,44.05,4.907,98.2,99,2020-07-19,"Jul","Sun",17,"Sun",40295.89958,TRUE
"Zone.3..Power.Consumption",2020-08-18 17:19:30,26.46,60.62,0.069,47.12,50.85,2020-08-18,"Aug","Tue",17,"Tue",40295.92476,TRUE
"Zone.3..Power.Consumption",2020-08-12 17:19:50,27.85,26.34,4.907,38.1,29.9,2020-08-12,"Aug","Wed",17,"Wed",40301.94357,TRUE
"Zone.3..Power.Consumption",2020-08-15 17:20:10,24.91,52.08,4.908,2.731,2.341,2020-08-15,"Aug","Sat",17,"Sat",40301.94357,TRUE
"Zone.3..Power.Consumption",2020-08-18 17:20:00,26.08,62.28,0.068,4.726,3.959,2020-08-18,"Aug","Tue",17,"Tue",40307.96238,TRUE
"Zone.3..Power.Consumption",2020-08-08 17:20:30,26.77,84.7,4.91,0.172,0.137,2020-08-08,"Aug","Sat",17,"Sat",40313.98119,TRUE
"Zone.3..Power.Consumption",2020-08-19 17:19:50,25.36,85.7,4.918,9.69,7.92,2020-08-19,"Aug","Wed",17,"Wed",40326.01881,TRUE
"Zone.3..Power.Consumption",2020-07-13 17:19:50,26.65,75.2,4.911,54.95,50.06,2020-07-13,"Jul","Mon",17,"Mon",40338.07531,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:22:20,26.01,82.8,4.927,0.059,0.089,2020-07-15,"Jul","Wed",17,"Wed",40338.07531,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:22:10,31.36,25.28,4.908,0.091,0.078,2020-07-21,"Jul","Tue",17,"Tue",40344.10042,TRUE
"Zone.3..Power.Consumption",2020-07-28 17:20:30,29.1,42.91,4.909,2.764,2.323,2020-07-28,"Jul","Tue",17,"Tue",40368.20084,TRUE
"Zone.3..Power.Consumption",2020-08-19 17:19:40,25.43,85.5,4.923,19.69,15.72,2020-08-19,"Aug","Wed",17,"Wed",40380.18809,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:19:20,36.25,21.34,4.907,124.4,128.1,2020-07-26,"Jul","Sun",17,"Sun",40380.25105,TRUE
"Zone.3..Power.Consumption",2020-07-31 17:20:50,26.16,68.23,4.907,0.106,0.074,2020-07-31,"Jul","Fri",17,"Fri",40398.32636,TRUE
"Zone.3..Power.Consumption",2020-08-15 17:20:00,25.14,50.98,4.905,6.161,5.098,2020-08-15,"Aug","Sat",17,"Sat",40410.28213,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:21:30,25.65,78.2,4.914,0.099,0.104,2020-07-14,"Jul","Tue",17,"Tue",40416.40167,TRUE
"Zone.3..Power.Consumption",2020-07-29 17:19:40,29.7,40.51,4.906,76.7,84.9,2020-07-29,"Jul","Wed",17,"Wed",40446.5272,TRUE
"Zone.3..Power.Consumption",2020-07-12 17:19:50,27.88,62.7,4.907,61.77,62.28,2020-07-12,"Jul","Sun",17,"Sun",40482.67782,TRUE
"Zone.3..Power.Consumption",2020-08-16 17:20:00,24.64,57.68,4.904,6.042,5.034,2020-08-16,"Aug","Sun",17,"Sun",40494.54545,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:22:00,27.72,53.62,0.067,0.08,0.13,2020-07-20,"Jul","Mon",17,"Mon",40518.82845,TRUE
"Zone.3..Power.Consumption",2020-07-12 17:20:50,26.74,70.2,4.91,0.523,0.463,2020-07-12,"Jul","Sun",17,"Sun",40524.85356,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:22:00,28.61,36.18,4.911,0.106,0.122,2020-07-18,"Jul","Sat",17,"Sat",40536.90377,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:22:10,26.41,58.65,4.913,0.117,0.078,2020-07-19,"Jul","Sun",17,"Sun",40536.90377,TRUE
"Zone.3..Power.Consumption",2020-08-17 17:19:40,25.9,56.28,0.072,28.43,28.71,2020-08-17,"Aug","Mon",17,"Mon",40542.69592,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:21:50,25.95,85.6,4.918,0.069,0.093,2020-07-16,"Jul","Thu",17,"Thu",40542.92887,TRUE
"Zone.3..Power.Consumption",2020-08-17 17:19:50,25.69,56.68,0.072,13.24,11.66,2020-08-17,"Aug","Mon",17,"Mon",40548.71473,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:21:50,28.43,43.12,4.926,0.091,0.104,2020-07-17,"Jul","Fri",17,"Fri",40554.97908,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:19:30,32.48,27.84,4.916,109.6,116.6,2020-07-18,"Jul","Sat",17,"Sat",40561.00418,TRUE
"Zone.3..Power.Consumption",2020-07-28 17:20:00,30.39,40.88,4.908,27.54,24.56,2020-07-28,"Jul","Tue",17,"Tue",40561.00418,TRUE
"Zone.3..Power.Consumption",2020-08-05 17:20:20,26.43,84.7,4.908,1.035,0.852,2020-08-05,"Aug","Wed",17,"Wed",40584.82759,TRUE
"Zone.3..Power.Consumption",2020-08-15 17:19:50,25.36,49.42,4.904,18,18.07,2020-08-15,"Aug","Sat",17,"Sat",40590.84639,TRUE
"Zone.3..Power.Consumption",2020-08-07 17:20:30,27.24,78.7,4.907,0.358,0.293,2020-08-07,"Aug","Fri",17,"Fri",40596.8652,TRUE
"Zone.3..Power.Consumption",2020-08-18 17:19:50,26.13,61.65,0.065,11.35,9.54,2020-08-18,"Aug","Tue",17,"Tue",40602.88401,TRUE
"Zone.3..Power.Consumption",2020-08-18 17:19:40,26.24,61.35,0.065,28.24,29.01,2020-08-18,"Aug","Tue",17,"Tue",40614.92163,TRUE
"Zone.3..Power.Consumption",2020-08-16 17:19:50,24.93,57.08,4.906,15.97,15.27,2020-08-16,"Aug","Sun",17,"Sun",40626.95925,TRUE
"Zone.3..Power.Consumption",2020-07-13 17:20:40,26,79.3,4.912,1.521,1.2,2020-07-13,"Jul","Mon",17,"Mon",40627.28033,TRUE
"Zone.3..Power.Consumption",2020-07-12 17:20:40,26.94,67.23,4.91,2.154,1.827,2020-07-12,"Jul","Sun",17,"Sun",40639.33054,TRUE
"Zone.3..Power.Consumption",2020-07-31 17:20:40,26.1,65.83,4.906,0.362,0.393,2020-07-31,"Jul","Fri",17,"Fri",40657.40586,TRUE
"Zone.3..Power.Consumption",2020-08-16 17:19:40,25.15,57.05,4.906,38.67,44.85,2020-08-16,"Aug","Sun",17,"Sun",40669.09091,TRUE
"Zone.3..Power.Consumption",2020-08-05 17:20:10,26.43,84.6,4.907,2.823,2.164,2020-08-05,"Aug","Wed",17,"Wed",40681.12853,TRUE
"Zone.3..Power.Consumption",2020-07-29 17:21:00,26.75,53.08,4.905,0.106,0.096,2020-07-29,"Jul","Wed",17,"Wed",40699.58159,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:22:00,31.94,25.01,4.906,0.077,0.13,2020-07-21,"Jul","Tue",17,"Tue",40729.70711,TRUE
"Zone.3..Power.Consumption",2020-08-05 17:19:50,26.55,83.1,4.908,16.42,13.21,2020-08-05,"Aug","Wed",17,"Wed",40741.31661,TRUE
"Zone.3..Power.Consumption",2020-08-08 17:20:20,26.77,84.7,4.907,0.68,0.522,2020-08-08,"Aug","Sat",17,"Sat",40747.33542,TRUE
"Zone.3..Power.Consumption",2020-08-15 17:19:40,25.73,47.68,4.904,37.83,43.99,2020-08-15,"Aug","Sat",17,"Sat",40747.33542,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:22:40,27.52,31.74,4.909,0.11,0.119,2020-07-22,"Jul","Wed",17,"Wed",40753.80753,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:22:10,25.9,82.7,4.917,0.059,0.144,2020-07-15,"Jul","Wed",17,"Wed",40759.83264,TRUE
"Zone.3..Power.Consumption",2020-07-31 17:19:40,26.7,60.59,4.903,65.3,66.84,2020-07-31,"Jul","Fri",17,"Fri",40759.83264,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:22:40,25.02,60.29,4.906,0.073,0.119,2020-07-23,"Jul","Thu",17,"Thu",40765.85774,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:21:40,28.67,42.88,4.925,0.099,0.089,2020-07-17,"Jul","Fri",17,"Fri",40777.90795,TRUE
"Zone.3..Power.Consumption",2020-08-05 17:20:00,26.49,84,4.905,7.73,6.176,2020-08-05,"Aug","Wed",17,"Wed",40789.46708,TRUE
"Zone.3..Power.Consumption",2020-07-30 17:21:00,24.65,62.25,4.908,0.117,0.063,2020-07-30,"Jul","Thu",17,"Thu",40795.98326,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:21:20,25.64,77.9,4.912,0.117,0.067,2020-07-14,"Jul","Tue",17,"Tue",40802.00837,TRUE
"Zone.3..Power.Consumption",2020-07-12 17:20:30,26.97,66.8,4.91,5.411,4.554,2020-07-12,"Jul","Sun",17,"Sun",40826.10879,TRUE
"Zone.3..Power.Consumption",2020-07-13 17:20:30,26.06,79.1,4.912,3.934,3.253,2020-07-13,"Jul","Mon",17,"Mon",40826.10879,TRUE
"Zone.3..Power.Consumption",2020-08-07 17:19:40,27.58,74.6,4.904,49.09,39.84,2020-08-07,"Aug","Fri",17,"Fri",40831.59875,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:22:00,26.47,58.79,4.908,0.102,0.096,2020-07-19,"Jul","Sun",17,"Sun",40838.159,TRUE
"Zone.3..Power.Consumption",2020-07-28 17:20:20,29.54,41.61,4.907,7.14,6.076,2020-07-28,"Jul","Tue",17,"Tue",40892.38494,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:22:50,26.02,77.9,4.907,0.069,0.107,2020-07-27,"Jul","Mon",17,"Mon",40922.51046,TRUE
"Zone.3..Power.Consumption",2020-08-08 17:19:40,27.22,83.1,4.902,17.87,14.76,2020-08-08,"Aug","Sat",17,"Sat",40927.89969,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:21:50,28.81,32.31,4.919,0.099,0.074,2020-07-18,"Jul","Sat",17,"Sat",40934.56067,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:23:10,25.28,41.58,4.907,0.102,0.126,2020-07-24,"Jul","Fri",17,"Fri",40952.63598,TRUE
"Zone.3..Power.Consumption",2020-08-08 17:20:10,26.87,84.6,4.904,2.372,1.833,2020-08-08,"Aug","Sat",17,"Sat",40964.01254,TRUE
"Zone.3..Power.Consumption",2020-07-31 17:20:30,26.19,64.99,4.905,1.993,1.652,2020-07-31,"Jul","Fri",17,"Fri",40976.7364,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:21:10,25.64,77.7,4.913,0.073,0.133,2020-07-14,"Jul","Tue",17,"Tue",40982.76151,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:22:40,29.2,43.61,4.91,0.102,0.096,2020-07-26,"Jul","Sun",17,"Sun",40982.76151,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:22:50,23.56,71.7,4.912,0.084,0.119,2020-07-25,"Jul","Sat",17,"Sat",41000.83682,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:21:40,26.03,85.4,4.916,0.084,0.144,2020-07-16,"Jul","Thu",17,"Thu",41006.86192,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:21:50,27.66,55.25,0.07,0.106,0.078,2020-07-20,"Jul","Mon",17,"Mon",41006.86192,TRUE
"Zone.3..Power.Consumption",2020-07-28 17:20:10,29.92,40.95,4.91,14.44,12.2,2020-07-28,"Jul","Tue",17,"Tue",41012.88703,TRUE
"Zone.3..Power.Consumption",2020-08-07 17:20:20,27.24,78,4.904,1.436,1.159,2020-08-07,"Aug","Fri",17,"Fri",41018.18182,TRUE
"Zone.3..Power.Consumption",2020-07-12 17:20:20,27.04,66.23,4.909,11.78,10.1,2020-07-12,"Jul","Sun",17,"Sun",41018.91213,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:21:50,32.26,24.34,4.912,0.095,0.126,2020-07-21,"Jul","Tue",17,"Tue",41049.03766,TRUE
"Zone.3..Power.Consumption",2020-07-13 17:20:20,26.23,77.7,4.913,10.23,8.61,2020-07-13,"Jul","Mon",17,"Mon",41055.06276,TRUE
"Zone.3..Power.Consumption",2020-07-12 17:20:00,27.47,65.7,4.908,41.6,40.84,2020-07-12,"Jul","Sun",17,"Sun",41079.16318,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:22:00,25.91,82.6,4.913,0.048,0.156,2020-07-15,"Jul","Wed",17,"Wed",41097.23849,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:22:30,28.16,31.11,4.908,0.124,0.093,2020-07-22,"Jul","Wed",17,"Wed",41109.2887,TRUE
"Zone.3..Power.Consumption",2020-07-29 17:20:50,27.02,51.68,4.909,0.117,0.13,2020-07-29,"Jul","Wed",17,"Wed",41109.2887,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:21:30,29.03,41.85,4.921,0.146,0.067,2020-07-17,"Jul","Fri",17,"Fri",41133.38912,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:19:50,26.22,75,4.914,20.4,16.95,2020-07-14,"Jul","Tue",17,"Tue",41139.41423,TRUE
"Zone.3..Power.Consumption",2020-07-13 17:20:00,26.54,76,4.907,37.16,32.99,2020-07-13,"Jul","Mon",17,"Mon",41151.46444,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:21:00,25.65,77.3,4.913,0.11,0.122,2020-07-14,"Jul","Tue",17,"Tue",41157.48954,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:21:30,26.02,85.3,4.917,0.048,0.104,2020-07-16,"Jul","Thu",17,"Thu",41187.61506,TRUE
"Zone.3..Power.Consumption",2020-08-07 17:19:50,27.57,75,4.903,40.49,32.28,2020-08-07,"Aug","Fri",17,"Fri",41198.74608,TRUE
"Zone.3..Power.Consumption",2020-07-12 17:20:10,27.1,66.23,4.91,23.61,21.71,2020-07-12,"Jul","Sun",17,"Sun",41235.8159,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:21:40,28.88,32.55,4.92,0.095,0.122,2020-07-18,"Jul","Sat",17,"Sat",41247.86611,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:19:20,28.28,61.09,4.908,132.4,119.4,2020-07-27,"Jul","Mon",17,"Mon",41253.89121,TRUE
"Zone.3..Power.Consumption",2020-07-13 17:20:10,26.39,76.8,4.91,21.67,18.52,2020-07-13,"Jul","Mon",17,"Mon",41290.04184,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:19:40,26.9,79,4.916,104.1,92.2,2020-07-16,"Jul","Thu",17,"Thu",41302.09205,TRUE
"Zone.3..Power.Consumption",2020-08-08 17:20:00,26.98,84.2,4.906,7.46,6.256,2020-08-08,"Aug","Sat",17,"Sat",41307.08464,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:20:50,25.66,77.2,4.913,0.234,0.207,2020-07-14,"Jul","Tue",17,"Tue",41314.14226,TRUE
"Zone.3..Power.Consumption",2020-07-19 17:21:50,26.83,58.42,4.914,0.106,0.137,2020-07-19,"Jul","Sun",17,"Sun",41314.14226,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:21:20,25.97,85,4.918,0.069,0.126,2020-07-16,"Jul","Thu",17,"Thu",41332.21757,TRUE
"Zone.3..Power.Consumption",2020-08-07 17:20:10,27.38,77.4,4.902,11.08,9.05,2020-08-07,"Aug","Fri",17,"Fri",41355.23511,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:21:50,25.98,82.2,4.919,0.059,0.178,2020-07-15,"Jul","Wed",17,"Wed",41356.31799,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:21:40,27.47,56.49,0.074,0.113,0.104,2020-07-20,"Jul","Mon",17,"Mon",41356.31799,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:19:40,32.46,38.25,4.933,86.3,91.2,2020-07-17,"Jul","Fri",17,"Fri",41374.39331,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:21:30,28.93,32.61,4.917,0.084,0.174,2020-07-18,"Jul","Sat",17,"Sat",41404.51883,TRUE
"Zone.3..Power.Consumption",2020-08-07 17:20:00,27.51,76.2,4.904,27.13,21.51,2020-08-07,"Aug","Fri",17,"Fri",41409.40439,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:21:30,27.59,56.45,0.072,0.088,0.107,2020-07-20,"Jul","Mon",17,"Mon",41410.54393,TRUE
"Zone.3..Power.Consumption",2020-08-08 17:19:50,27.11,83.7,4.903,11.26,9.51,2020-08-08,"Aug","Sat",17,"Sat",41415.4232,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:21:20,29.42,40.39,4.924,0.099,0.089,2020-07-17,"Jul","Fri",17,"Fri",41422.59414,TRUE
"Zone.3..Power.Consumption",2020-07-31 17:19:50,26.53,61.66,4.903,46.49,46.98,2020-07-31,"Jul","Fri",17,"Fri",41452.71967,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:22:30,25.25,59.22,4.906,0.084,0.13,2020-07-23,"Jul","Thu",17,"Thu",41464.76987,TRUE
"Zone.3..Power.Consumption",2020-07-29 17:20:40,27.3,50.25,4.909,0.344,0.385,2020-07-29,"Jul","Wed",17,"Wed",41500.9205,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:21:40,32.52,23.74,4.912,0.099,0.104,2020-07-21,"Jul","Tue",17,"Tue",41518.99582,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:21:10,29.8,38.32,4.925,0.091,0.122,2020-07-17,"Jul","Fri",17,"Fri",41555.14644,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:23:00,25.51,39.05,4.906,0.088,0.111,2020-07-24,"Jul","Fri",17,"Fri",41585.27197,TRUE
"Zone.3..Power.Consumption",2020-07-30 17:20:50,24.79,61.85,4.91,0.11,0.141,2020-07-30,"Jul","Thu",17,"Thu",41585.27197,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:19:40,26.75,75.4,4.914,52.98,44.78,2020-07-15,"Jul","Wed",17,"Wed",41597.32218,TRUE
"Zone.3..Power.Consumption",2020-07-31 17:20:20,26.33,64.76,4.905,6.578,5.658,2020-07-31,"Jul","Fri",17,"Fri",41615.39749,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:21:20,27.76,55.99,0.065,0.124,0.044,2020-07-20,"Jul","Mon",17,"Mon",41627.4477,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:21:10,26.07,84.7,4.918,0.08,0.152,2020-07-16,"Jul","Thu",17,"Thu",41645.52301,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:21:20,29.12,32.71,4.917,0.11,0.085,2020-07-18,"Jul","Sat",17,"Sat",41645.52301,TRUE
"Zone.3..Power.Consumption",2020-07-15 17:21:40,25.93,82.1,4.917,0.055,0.133,2020-07-15,"Jul","Wed",17,"Wed",41669.62343,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:20:40,25.67,77.1,4.915,1.126,0.919,2020-07-14,"Jul","Tue",17,"Tue",41675.64854,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:22:30,29.58,42.31,4.907,0.106,0.104,2020-07-26,"Jul","Sun",17,"Sun",41681.67364,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:21:00,30.13,37.48,4.922,0.106,0.089,2020-07-17,"Jul","Fri",17,"Fri",41687.69874,TRUE
"Zone.3..Power.Consumption",2020-07-25 17:22:40,23.57,71.5,4.907,0.08,0.13,2020-07-25,"Jul","Sat",17,"Sat",41723.84937,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:19:40,35.76,16.77,4.908,80.2,79.9,2020-07-21,"Jul","Tue",17,"Tue",41735.89958,TRUE
"Zone.3..Power.Consumption",2020-07-27 17:22:40,26.19,76.9,4.907,0.113,0.07,2020-07-27,"Jul","Mon",17,"Mon",41735.89958,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:21:30,32.71,23.27,4.912,0.11,0.082,2020-07-21,"Jul","Tue",17,"Tue",41747.94979,TRUE
"Zone.3..Power.Consumption",2020-07-29 17:19:50,29.11,42.75,4.907,53.81,58.99,2020-07-29,"Jul","Wed",17,"Wed",41766.0251,TRUE
"Zone.3..Power.Consumption",2020-07-16 17:21:00,26.13,84.3,4.914,0.121,0.148,2020-07-16,"Jul","Thu",17,"Thu",41784.10042,TRUE
"Zone.3..Power.Consumption",2020-07-29 17:20:30,27.52,48.62,4.908,2.051,1.652,2020-07-29,"Jul","Wed",17,"Wed",41784.10042,TRUE
"Zone.3..Power.Consumption",2020-07-31 17:20:10,26.43,64.06,4.905,13.3,11.57,2020-07-31,"Jul","Fri",17,"Fri",41814.22594,TRUE
"Zone.3..Power.Consumption",2020-07-31 17:20:00,26.51,62.69,4.904,27.82,27.38,2020-07-31,"Jul","Fri",17,"Fri",41820.25105,TRUE
"Zone.3..Power.Consumption",2020-07-17 17:20:50,30.49,37.45,4.922,0.3,0.226,2020-07-17,"Jul","Fri",17,"Fri",41844.35146,TRUE
"Zone.3..Power.Consumption",2020-07-30 17:19:40,26.03,56.35,4.911,73.1,79.3,2020-07-30,"Jul","Thu",17,"Thu",41850.37657,TRUE
"Zone.3..Power.Consumption",2020-07-22 17:22:20,28.69,29.71,4.911,0.084,0.141,2020-07-22,"Jul","Wed",17,"Wed",41892.5523,TRUE
"Zone.3..Power.Consumption",2020-07-21 17:21:20,32.86,23.41,4.915,0.102,0.1,2020-07-21,"Jul","Tue",17,"Tue",41904.60251,TRUE
"Zone.3..Power.Consumption",2020-07-18 17:21:10,29.42,32.28,4.919,0.117,0.096,2020-07-18,"Jul","Sat",17,"Sat",41934.72803,TRUE
"Zone.3..Power.Consumption",2020-07-23 17:22:20,25.29,59.15,4.907,0.077,0.119,2020-07-23,"Jul","Thu",17,"Thu",42007.02929,TRUE
"Zone.3..Power.Consumption",2020-07-26 17:22:20,29.79,41.18,4.908,0.08,0.148,2020-07-26,"Jul","Sun",17,"Sun",42025.1046,TRUE
"Zone.3..Power.Consumption",2020-07-29 17:20:20,27.76,48.28,4.906,6.34,5.413,2020-07-29,"Jul","Wed",17,"Wed",42037.15481,TRUE
"Zone.3..Power.Consumption",2020-07-24 17:22:50,25.77,37.21,4.91,0.128,0.096,2020-07-24,"Jul","Fri",17,"Fri",42055.23013,TRUE
"Zone.3..Power.Consumption",2020-07-29 17:20:10,28.11,46.75,4.907,13.03,11,2020-07-29,"Jul","Wed",17,"Wed",42055.23013,TRUE
"Zone.3..Power.Consumption",2020-07-29 17:20:00,28.55,45.52,4.905,34.05,35.73,2020-07-29,"Jul","Wed",17,"Wed",42073.30544,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:19:40,31.43,39.51,0.07,78.9,70.8,2020-07-20,"Jul","Mon",17,"Mon",42079.33054,TRUE
"Zone.3..Power.Consumption",2020-07-14 17:20:30,25.73,76.6,4.915,2.691,2.123,2020-07-14,"Jul","Tue",17,"Tue",42085.35565,TRUE
"Zone.3..Power.Consumption",2020-07-30 17:20:40,24.88,61.49,4.91,0.468,0.308,2020-07-30,"Jul","Thu",17,"Thu",42115.48117,TRUE
"Zone.3..Power.Consumption",2020-07-20 17:21:10,28.25,54.35,0.067,0.121,0.078,2020-07-20,"Jul","Mon",17,"Mon",42127.53138,TRUE
